Title,Summary,Genre,Feature
범블비,"맙소사, 너 누구야? 지구에 온 오토봇이 한 소녀를 만나 친구가 된다. 그렇게 지구 생활은 시작되고, 비록 기억과 목소리는 잃었지만 이름 석 자를 얻은 범블비. 디셉티콘의 추격을 따돌리고 막중한 임무를 완수할 수 있을까.",미국 영화 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화,긴장감 넘치는 흥미진진
미녀 삼총사 3,"타운젠드 에이전시에 첩보가 날아든다. 미래 전력에 혁신을 일으킬 발명품이 사실은 치명적 결함도 갖고 있다는 것. 자칫 인류를 위협할 무기가 될 수 있을 터. 자, 앤젤들 준비되셨나? 통 크게 한번 날아보자고.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 액션   어드벤처 범죄 코미디,흥미진진
슬립오버,"부모님이 납치된다면? 우리가 구하러 가야지! 하지만 십 대 아이들이 국제적인 도둑 무리를 상대할 수 있을까? 최첨단 장비도 생겼겠다, 거칠고 뜨거운 밤을 보내볼까?",코미디 가족 미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 미스터리 코미디 영화 어린이   가족,흥미진진
아메리칸 스나이퍼,"미 해군 특수부대 네이비 실의 저격수 크리스 카일. 이라크에서 전례 없는 저격 기록을 달성하지만, 가정생활은 삐걱거리기 시작한다.",영화 실화 바탕 미국 영화 영화 도서 원작 액션   어드벤처 밀리터리 액션   어드벤처,흥미진진
스펜서 컨피덴셜,경찰에서 전과자로 추락한 스펜서. 그가 보스턴 경찰 두 명의 죽음에 얽힌 음모를 파헤친다. 이런 일엔 파트너가 있어야 제맛이지. 겁 없는 싸움꾼 호크가 그와 함께한다.,미국 영화 영화 도서 원작 액션   어드벤처 코미디 액션 액션 스릴러 액션   어드벤처 범죄 미스터리 코미디,흥미진진
헌터 킬러,"대통령을 구하라! 세계 최강의 공격형 잠수함, '헌터 킬러'가 잠항에 나섰다. 쿠데타 세력에게 납치된 러시아 대통령을 구출하는 일촉즉발 합동 작전. 숨소리도 내서는 안 된다. 실패하면 제3차 세계 대전이 일어날지도 모르니.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 밀리터리 액션   어드벤처,긴장감 넘치는 흥미진진
인페르노,"사고로 기억을 잃고 피렌체 병원에서 깨어난 기호학자 랭던 박사. 전염병을 퍼뜨려 인류를 해하려는 가공할 음모를 알게 되고, 검은 세력이 그를 뒤쫓는다. 얼마 남지 않은 시간. 암호를 해독하라, 지옥문이 열리기 전에.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 미스터리,흥미진진
인터스텔라,인류 멸망이 목전에 닥친 미래. 우주비행사들이 웜홀을 통해 광활한 우주를 여행하며 인류가 살 수 있는 또 다른 행성을 찾아 나선다.,미국 영화 액션   어드벤처 어드벤처 SF   판타지 드라마 장르 영화 SF,현실 붕괴
분노의 질주 7,"범죄 조직 소탕 후 평범한 일상으로 돌아온 멤버들. 하지만 평화도 잠시, 이들을 향해 복수의 칼을 뽑아 든 자가 있었으니. 하나둘 이어지는 그의 공격에 다시 뭉친 팀. 최악의 적에 대항한 그들의 거침없는 반격이 숨 가쁘게 펼쳐진다.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,흥미진진
코드 8,초능력이 있는 '특수 인간'은 천대받는 세상. 일용직으로 연명하던 특수 인간 코너는 어머니 병원비를 위해 숨겨둔 초능력을 팔기로 한다. 이 순간의 선택이 어떤 결과를 낳을지는 상상도 하지 못한 채.,캐나다 영화 액션   어드벤처 액션   어드벤처 범죄 SF   판타지 액션 SF 및 판타지 영화 인디 영화,흥미진진
센트럴 인텔리전스,"학창 시절 다재다능하고 인기 많던 캘빈. 회계사로 평범한 삶을 살던 중, 근육질 미남 CIA 요원의 방문을 받는다. 그가 정녕 교내 왕따였던 뚱보 로비라고? 스파이를 찾고 국가기밀을 지키도록 도와 달라는데, 이걸 어쩐담.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 액션   어드벤처 범죄 코미디 블록버스터 코미디,푼수 캐릭터 흥미진진
수어사이드 스쿼드,"정부가 비밀리에 악당 중 최악질만 모아 자살 특공대를 구성한다. 임무를 완수하면 형량 감소, 실패하면 죽음. 자유를 위해 도망칠 궁리만 하던 악당들이 괴생명체의 공격에 똘똘 뭉치기 시작한다. 교도소 탈출이고 뭐고, 일단 살고 보자고.",미국 영화 액션   어드벤처 코믹북 슈퍼히어로 영화,흥미진진
콘스탄틴,인간 세상에 존재하는 천사와 악마를 구분할 수 있는 남자. 그에게 형사가 찾아와 동생의 죽음을 조사해 달라고 한다. 자살로만 보이는 사건. 하지만 그는 알아볼 수 있다. 그 안에 숨은 거대한 악마의 힘을. DC 코믹스 원작.,미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,다크
데드풀,"세상에 이런 히어로쯤 하나 괜찮잖아? 비밀 실험에 참여한 후 특별한 능력을 갖게 된 주인공. 쌔끈한 빨간 슈트에 찰진 드립 장착한 '데드풀'로 거듭난다. 파워는 어마무시, 책임감은 개나 줘버려. 어디 한번 놀아보실까? 뮤직 큐.",미국 영화 액션   어드벤처 코미디 액션 어드벤처 코믹북 슈퍼히어로 영화 코미디 블록버스터 코미디 다크 코미디,폭력 흥미진진
토르: 라그나로크,"낯선 행성에 갇힌 것도 모자라, 망치까지 부서져 버린 토르. 그가 길을 잃은 사이 세상의 종말 ‘라그나로크’의 먹구름은 하늘에 점점 짙게 드리운다. 일어나라, 천둥의 신 토르여! 피에 목마른 죽음의 여신으로부터 모두를 구하라!",미국 영화 액션   어드벤처 코미디 액션 어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화 판타지 영화 코미디 블록버스터 코미디,흥미진진
트리플 프런티어,"마약왕의 돈을 훔치기 위해 다시 뭉친 전직 공수특전단 요원들. 왕년의 실력을 발휘하지만, 예상치 못한 위기가 닥친다. 의리마저 흔들리는 그들, 무사히 해낼 수 있을까.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,긴장감 넘치는 흥미진진
마션,"임무 중 모래폭풍을 만난 NASA 화성 탐사대. 동료 대원 마크가 사망했다고 판단해 지구로 귀환한다. 하지만 마크는 기적적으로 살아나 화성에 홀로 남았다. 이대로 포기할까? 아니, 여기선 안 죽어. 화성에서 살아남기, 이제 시작이다.",미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 드라마 장르 영화 SF,감동 흥미진진
블랙 팬서,바깥세상 모르게 첨단 기술로 번영을 누리는 와칸다 왕국. 이곳의 희귀 금속과 왕좌를 노리는 이들로 인해 먹구름이 드리운다. 세계로까지 번질 거대 위협. 이를 막아낼 힘은 새 국왕에게 있으니. 블랙 팬서의 이름으로 세상을 지켜내라.,미국 영화 액션   어드벤처 어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화,흥미진진
메이즈 러너,"알 수 없는 곳에서, 기억을 잃은 채 무리 지어 살아가는 소년들. 그들이 어디서 온 누군지, 여기는 어딘지 아무도 알지 못한다. 단 확실한 건, 이곳에서 탈출하려면 밤마다 괴성이 들리는 거대한 미로를 통과해야 한다는 것!",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 어드벤처 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러,아드레날린 폭발 긴장감 넘치는 흥미진진
다크나이트,배트맨과 고든 형사 그리고 지방 검사가 고담 시의 지하 범죄 조직을 해체하려고 하지만 새로운 악당은 그들의 계획을 끊임없이 방해한다.,미국 영화 액션   어드벤처 액션 스릴러 코믹북 슈퍼히어로 영화 액션   어드벤처 범죄,다크 흥미진진
매드맥스: 분노의 도로,핵전쟁으로 황폐해진 세상을 정처 없이 떠돌던 맥스. 독재자의 폭정을 피해 도망치는 여전사와 독재자의 다섯 여인을 도와주게 되면서 광기에 찬 사막의 질주를 시작한다.,호주 영화 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,아드레날린 폭발 흥미진진
더 히트,"너무 깐깐해 따돌림받는 FBI 요원과 막 나가는 욕쟁이 경찰이라니. 성격도, 일하는 방식도 정반대인 두 능력녀가 얼떨결에 힘을 합친다. 러시아 갱스터? 우리한테 맡겨. 한 방에 일망타진해주지. 산드라 블록 주연의 액션 코미디 영화.",미국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 범죄 코미디 블록버스터 코미디,흥미진진
쿵푸허슬,"1940년대 중국, 건달 싱은 정장을 빼입고 홍콩을 평정한 도끼파처럼 폼나게 살고 싶지만, 그저 흉내만 낼 뿐이다.",홍콩 영화 중국 영화 액션   어드벤처 코미디 액션 무술 영화 코미디,아드레날린 폭발 푼수 캐릭터 흥미진진
옥자,"거대하지만 온순한 짐승과 그녀를 키운 여자아이. 그 순수한 우정은 자신의 이익을 위해 다투는 동물 보호가들과 탐욕스러운 대기업, 과학의 윤리 사이에 갇히고 만다.",미국 영화 액션   어드벤처 코미디 액션 어드벤처 사회 이슈 드라마 코미디 다크 코미디,색다른 이야기 풍부한 감정
킹스맨: 시크릿 에이전트,"일탈을 일삼는 문제 청년. 차를 훔치다 경찰에 잡힌 그는 세련된 신사의 도움으로 풀려난다. 신사의 실체는 첩보 기관 '킹스맨'의 베테랑 요원. 청년은 신사의 추천으로 킹스맨 면접에 참여하지만, 앞에 놓인 관문이 그리 만만치 않다.",영국 영화 액션   어드벤처 코미디 액션 액션   어드벤처 스파이 코미디 블록버스터 코미디,폭력 흥미진진
나우 유 씨 미 2,직접 보고도 믿기 힘든 엄청난 마술쇼를 선보였던 마술사들. 그들이 새로운 멤버와 함께 돌아왔다. 악덕 기업의 실체를 폭로하기 위해 시작한 새로운 쇼. 그런데 어쩌다 일이 꼬인 걸까. 마술사들이 함정에 빠져 도망자 신세가 되어 버렸다!,미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄 미스터리,긴장감 넘치는 흥미진진
레버넌트: 죽음에서 돌아온 자,"19세기 아메리카 대륙. 원주민 아들과 함께 사냥에 나섰다가 회색곰의 공격으로 크게 다친 휴. 만신창이가 된 몸으로 구조대를 찾아가던 중, 눈앞에서 피 끓는 비극을 목도하고 산 채로 버려진다. 결코 눈을 감을 수 없는 그가 돌아온다.",영화 실화 바탕 미국 영화 시대물 액션   어드벤처 액션 스릴러 어드벤처,폭력
론 서바이버,탈레반 수장을 포획하기 위한 실제 미션에 토대를 둔 액션 드라마에서 마크 월버그가 네이비실의 마커스 러트렐을 연기한다.,영화 실화 바탕 미국 영화 영화 도서 원작 액션   어드벤처 밀리터리 액션   어드벤처,폭력 긴장감 넘치는
모털 엔진,전쟁으로 황폐해진 미래의 지구. 움직이는 거대 도시 런던이 작은 마을들을 무작위로 사냥하며 집어삼킨다. 탐욕으로 얼룩진 런던으로부터 세상을 지키려는 저항 세력들. 인류의 운명을 바꿀 열쇠는 이들에게 있다.,미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화,흥미진진
헝거게임: 판엠의 불꽃,"디스토피아적인 미래, 캣니스와 피타는 아이들이 서로 죽을 때까지 싸워야 하는 경기에 강제 선발된다.",미국 영화 영화 도서 원작 액션   어드벤처 SF   판타지 액션 SF 및 판타지 영화 드라마 장르 영화 SF,긴장감 넘치는 흥미진진
퓨리,"제2차 세계대전, 베테랑으로 구성된 전차에 신참이 합류한다. 임무는 적진을 헤쳐 아군을 지원하는 것. 인간성은 말살되었고 정신은 피폐하다. 병력은 부족하고 적군은 강력하다. 아비규환 속에서 이들은 어디까지 나아갈 수 있을 것인가.",미국 영화 액션   어드벤처 밀리터리 액션   어드벤처,긴장감 넘치는 흥미진진
아이언맨,"세계적인 무기업체의 CEO. 출장차 방문한 아프가니스탄에서 게릴라군에게 납치당한다. 하지만 천재적인 두뇌로 전투용 슈트를 몰래 만든 그. 악의 소굴에서 탈출해, 슈퍼히어로의 탄생을 알리고. 곧 악의 실체에도 점차 다가간다.",미국 영화 액션   어드벤처 코믹북 슈퍼히어로 영화 SF   판타지 액션 SF 및 판타지 영화,흥미진진
미션 임파서블: 폴아웃,"테러리스트 조직에게서 플루토늄을 지켜라. 스파이 기관 IMF의 정예 요원 이선은 선택의 갈림길에 선다. 미션인가, 동료인가. CIA는 요원을 보내 이선을 압박하고, 이선은 핵전쟁을 막으려 다시 불가능에 도전한다.",미국 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 스파이,아드레날린 폭발 긴장감 넘치는 흥미진진
폴라,"최고의 청부 살인자 덩컨. 은퇴를 준비하던 그는 막대한 퇴직금을 눈앞에 두고 음모에 말려든다. 잔혹한 킬러 군단과의 대결, 마지막 살인 게임의 방아쇠가 당겨졌다.",캐나다 영화 액션   어드벤처 액션 스릴러 액션   어드벤처 범죄,폭력
투모로우,"지구 온난화를 그리 경고했건만! 기상 이변으로 전 세계가 패닉에 빠졌다. 절체절명의 상황, 인류를 구할 방법을 제시했지만, 정작 아들은 위험한 곳에. 이제 어찌할 것인가.",미국 영화 영화 도서 원작 액션   어드벤처 액션 스릴러 SF   판타지 액션 SF 및 판타지 영화 SF 스릴러,긴장감 넘치는
반지의 제왕: 반지 원정대,"호빗들의 평화로운 마을에서부터 연기로 가득한 모르도르까지, 프로도 배긴스는 사우론의 반지를 파괴한다는 사명을 짊어지고 장대한 여정에 오른다.",미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화,다크
센과 치히로의 행방불명,마녀가 지배하는 신비한 세계에 발을 들여놓은 치히로. 마녀에게 거역하는 자는 동물로 변하게 되는데...,영화 일본 애니메이션 일본 영화 영화 어린이   가족,가슴 뭉클
하울의 움직이는 성,"아버지가 물려준 모자 가게를 지키는 수수한 소녀 소피. 전쟁도, 미녀의 심장을 노리는 마법사의 소문도 먼 세상 이야기일 뿐. 하지만 마녀의 저주로 할머니가 되면서, 소피의 인생이 회전목마처럼 힘차게 움직이기 시작한다.",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 영화 어린이   가족,가슴 뭉클
벼랑 위의 포뇨,"따분한 바다 생활이 싫어 가출한 물고기 공주 포뇨. 벼랑 위에 사는 인간 꼬마 소스케를 만나 친구가 된다. 온 바다가 들썩들썩 포뇨를 찾아 나서지만, 이 고집불통 물고기의 소원은 오직 하나. 포뇨도 소스케처럼 인간이 될 거야!",영화 일본 애니메이션 일본 영화 영화 어린이   가족 동물 이야기,기분 좋아지는 시간 가슴 뭉클
이웃집 토토로,엄마의 입원으로 두 어린 자매는 아빠와 함께 일본의 한 시골 마을에서 여름을 보내게 된다.,영화 일본 애니메이션 일본 영화 고전 영화 영화 어린이   가족,기분 좋아지는 시간
바다 탐험대 옥토넛: 해저 동굴 대탈출,"문어 코바를 위해 모험에 뛰어드는 바다 탐험대. 코바가 고향 카리브해로 돌아가려면, 으스스한 동굴을 통과해야만 한다. 끝없이 이어지는 유령동굴에서 함께 길을 찾아라!",영화 도서 원작 영국 영화 영화 어린이   가족 어린이 교육 동물 이야기,기분 좋아지는 시간
마이펫의 이중생활 2,"뉴욕 외곽의 농장에서, 도심에서, 사방에서 동물 친구들이 모험을 펼친다. 견생 최대 위기는 끝났다고 생각했던 맥스의 새로운 도전부터, 스노볼의 서커스 호랑이 구출 작전까지. 우리들의 이중생활은 영원히 계속되리, 쭈욱~",코미디 가족 미국 영화 코미디 영화 어린이   가족 동물 이야기,푼수 캐릭터
겨울왕국,"엘사 여왕의 신비로운 힘 때문에?아렌델 왕국이 꽁꽁 얼어붙자, 용감무쌍한 동생 안나는 엘사를 찾고 저주를 풀기로 맹세한다.",코미디 가족 미국 영화 인기 로맨스 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악 음악   뮤지컬 뮤지컬,기분 좋아지는 시간
라바 아일랜드 무비,"무인도에서 5년 반 만에 탈출했어요. 그동안 어떻게 살았냐고요? 척이 기자를 만나 모험담을 들려준다. 티격태격 싸우다가 정든 레드와 옐로우, 두 마리 벌레에 대해서!",코미디 가족 한국 영화 코미디 영화 어린이   가족,푼수 캐릭터
마틸다,한심한 부모와 사악한 교장에 시달리던 어린 소녀가 새롭게 발견한 능력을 활용해 자신을 괴롭힌 이들에게 귀여운 복수를 시작한다.,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,색다른 이야기 기분 좋아지는 시간
찰리와 초콜릿 공장,괴짜 윌리 웡카의 초콜릿 공장을?견학하게 된?행운의 어린이 5명은 그가 만들어내는 놀라운 과자의 비밀을 알게 된다.,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,색다른 이야기 기분 좋아지는 시간
고양이의 보은,"평범한 여고생 하루는 하굣길에 트럭에 치일 뻔한 고양이를 구해준다. 그런데 알고 보니 고양이 왕국의 왕자님이었다니! 보답으로 하루를 신부로 맞이하겠다고 하는데, 아무리 왕국이 멋지고 좋아도 평생 고양이로 살 순 없지 않을까.",영화 일본 애니메이션 일본 영화 영화 어린이   가족 동물 이야기,엉뚱 기발
귀를 기울이면,"도서 카드로 책을 대출하던 시절, 중3 소녀 시즈쿠의 눈에 띈 흥미로운 사실. 빌리는 책마다 카드에 같은 이름이 있어. 그리고 그 이름의 주인공이 우리 학교 남학생이야! 시즈쿠의 첫사랑이, 이렇게 시작되고 있었다.",학원물 애니 일본 애니메이션 드라마 장르 영화 일본 애니메이션 일본 영화 영화 어린이   가족,기분 좋아지는 시간
마이펫의 이중생활,"주인 잘 만나 뉴욕에서 제일 복 많은 개라고 자부하던 맥스. 완벽한 견생에 금이 가기 시작한다. 주인이 유기견 보호소에서 뜨내기 개를 데려오면서. 형제처럼 사이좋게 지내라는데, 우애는 개뿔. 누가 이 집의 실세인지 확실히 보여주마.",코미디 가족 미국 영화 코미디 영화 어린이   가족,푼수 캐릭터
마녀 배달부 키키,"하늘을 나는 걸 좋아하는 열세 살 예비 마녀 키키. 마녀 수행을 위해 찾아간 항구 도시에서 키키가 시작한 일은 '하늘을 나는 배달부'. 배달할 게 있으면 언제든 전화 주세요. 오늘처럼 맑은 보름밤, 키키가 당신의 마을로 찾아갑니다.",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 고전 영화 영화 어린이   가족,기분 좋아지는 시간
마루 밑 아리에티,"전 소인족 소녀 아리에티예요. 우린 마루 밑에서 몰래 인간의 물건을 '빌려' 살아가죠. 우리에겐 철칙이 있는데, 사람에게 들키면 그 집을 떠나야 해요. 근데 아빠와 설탕을 구하러 갔던 밤, 인간 소년 쇼가 제 모습을 보고 말았어요!",도서원작 아니메 영화 일본 애니메이션 영화 도서 원작 일본 영화 영화 어린이   가족,흥미진진
드래곤 길들이기 3,"인간과 드래곤이 공존하는 버크섬. 드래곤 킬러가 이곳의 평화를 위협하자, 족장 히컵이 대책을 세운다. 우리 모두 사라지는 거야! 누구도 찾지 못할 곳으로! 하지만 전설로만 전해져 온 그 세상을 찾을 수 있을까. 드래곤 킬러보다 먼저?",미국 영화 영화 도서 원작 영화 어린이   가족,가슴 뭉클 흥미진진
뮬란,아버지를 대신해 중국군에 입대하기 위해 남자로 변장한 말괄량이 소녀에 대한 고대 전설을 애니메이션으로 만든 디즈니의 작품.,미국 영화 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악 음악   뮤지컬 뮤지컬,가슴 뭉클 감동 흥미진진
천공의 성 라퓨타,하늘 위의 성 라퓨타로 갈 수 있는 신비로운 힘. 그리고 그 힘이 깃든 '비행석'. 비행석 목걸이를 가진 소녀 시타와 시타를 지켜 주는 광부 소년 파즈의 모험이 시작된다. 지브리 스튜디오의 기념비적 첫 장편 애니메이션.,영화 일본 애니메이션 일본 영화 고전 영화 영화 어린이   가족,가슴 뭉클 흥미진진
페어런트 트랩,"성격은 정반대, 얼굴은 판박이인 두 소녀가 여름 캠프에서 만났다. 알고 보니 둘은 어릴 적 헤어진 일란성 쌍둥이! 부모님이 재결합해 다시 한 가족이 된다면 얼마나 좋을까?",코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,기분 좋아지는 시간 가슴 뭉클
나 홀로 집에,"가족이 다 사라졌으면 좋겠어! 하나님이 소원을 들어주신 걸까? 크리스마스 연휴에 집에 혼자 남게 된 8살 소년. 혼자 놀기에 지칠 즈음, 집 주위를 얼쩡거리는 도둑들을 발견하는데. 들어올 테면 들어와 보시지. 우리 집은 내가 지킨다!",코미디 가족 미국 영화 코미디 영화 어린이   가족,기분 좋아지는 시간 가슴 뭉클
프린세스 다이어리,친구들과 잘 어울리지 못해 외로웠던 미아 서모폴리스의 삶은 자신이 유럽의 작은 왕국의 공주라는 것을 알게 되자 완전히 뒤바뀐다.,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,기분 좋아지는 시간
슈퍼배드 2,슈퍼 악당 그루가 딸바보도 모자라 아름다운 파트너를 거느린 영웅이 되어 돌아온다! 세계 정복에 나선 최강 악당에게 맞선다는데 이건 웬 미니언들도 웃고 갈 소리?,코미디 가족 미국 영화 코미디 영화 어린이   가족,기분 좋아지는 시간
비트를 느껴봐,"브로드웨이 오디션에서 좋은 기회를 날려버린 댄서. 마지못해 고향으로 돌아온 그녀가 뜻밖의 훈련을 맡는다. 형편없는 팀이지만, 이 아이들과 댄스 대회에 나가는 거야!",코미디 가족 미국 영화 청춘 영화 코미디 영화 어린이   가족,위트 가슴 뭉클 감동
극장판 헬로카봇: 백악기 시대,테마파크에 공룡이 나타났어! 화면 속에서 걸어 나왔다는데 어떻게 된 걸까? 다 함께 백악기 시대로 돌아가서 무슨 일이 벌어진 건지 알아보자. 차탄과 카봇이 함께라면 두려울 게 없으니까. 그리고 백악기 시대의 공룡 카봇도 만나는 거야!,한국 영화 SF   판타지 영화 어린이   가족,흥미진진
슈퍼배드,"최고의 악당이 되기 위해 달을 훔치기로 한 그루. 이 계획을 성사시키려면 최신 무기가 필요한데, 그걸 어떻게 손에 넣는담? 고아 소녀 3명을 입양하면 된다고? 하지만 그가 모르는 게 하나 있었느니. 아이들 키우는 게 얼마나 힘든데!",코미디 가족 미국 영화 코미디 영화 어린이   가족,푼수 캐릭터
토이 스토리 3,"우디, 버즈 라이트이어와 친구들은 주인이 대학으로 떠난 후 새 보금자리가 된 탁아소에 적응하려고 애쓴다.",코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,가슴 뭉클 풍부한 감정
나 홀로 집에 2,"이번에는 집이 아니라, 뉴욕에 혼자 남겨졌다! 얼떨결에 가족과 다른 비행기를 타고 뉴욕으로 오게 된 케빈. 이왕 이렇게 된 김에 오랜만의 자유를 누리기로 한다. 그런데 케빈의 등 뒤로 다가가는 저 두 남자, 어디서 본 것 같은데?",코미디 가족 미국 영화 코미디 영화 어린이   가족,가슴 뭉클 푼수 캐릭터 흥미진진
토이 스토리,"카우보이 인형 우디는 우주 대원 버즈 라이트이어가 나타나자 위협을 느낀다. 하지만 가족이 이사를 가자, 우디와 버즈는 집으로 돌아가기 위해 힘을 합친다.",코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,기분 좋아지는 시간
몬스터 호텔 2,딸이 결혼해 아이를 낳은 덕분에 드라큘라가 신이 났다. 근데 손자는 몬스터가 아닌 것 같네? 게다가 딸은 육아를 위해 이사를 간단다. 손자와 함께하려면 녀석을 몬스터로 만들어야겠는걸. 이 할아비가 몬스터 되는 법을 알려주마!,코미디 가족 미국 영화 코미디 영화 어린이   가족,기분 좋아지는 시간 푼수 캐릭터
극장판 포켓몬스터: 너로 정했다!,"포켓몬을 받는 날인데 그만 늦잠을 잤네. 결국 마지막으로 남겨진 피카츄와 파트너가 된 지우. 피카츄의 고집 때문에 한바탕한 뒤 전설의 포켓몬 칠색조를 목격한다. 우리, 이 포켓몬을 찾으러 가볼래? 칠색조를 만나서 배틀을 해보고 싶어.",비디오 게임 원작 아니메 일본 애니메이션 액션 영화 일본 애니메이션 일본 영화 영화 어린이   가족,흥미진진
굿 다이노,공룡이 멸종되지 않고 인간과 더불어 살아가는 또 다른 세상. 겁쟁이 초식 공룡과 씩씩한 인간 꼬마가 만나 친구가 된다. 공룡의 잃어버린 가족을 찾아 함께 길을 떠나는 두 친구. 모진 시련을 이겨내고 무사히 모험을 마칠 수 있을까.,코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,가슴 뭉클 풍부한 감정 흥미진진
주먹왕 랄프,비디오 게임 속 악당인 주먹왕 랄프는 착한 영웅이 되는 게 꿈이다. 급기야 자기 게임을 이탈하여 다른 게임으로 들어가는데...,코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,기분 좋아지는 시간
가디언즈,"산타클로스, 부활절 토끼, 이빨 요정 등이 아이들의 순수한 믿음과 꿈을 파괴하려는 악의 영혼에 맞서 싸운다.",미국 영화 영화 도서 원작 영화 어린이   가족,가슴 뭉클 흥미진진
추억의 마니,"요양을 위해 바닷가 마을에 머무는 열두 살 소녀 안나. 외로움을 느끼던 중 습지의 저택에서 꿈에 보았던 금발 소녀 마니를 만나 가까워지고, 둘은 손을 꼭 잡고 약속한다. 우리 둘에 대해선 비밀이야, 영원히!",도서원작 아니메 일본 애니메이션 드라마 장르 영화 일본 애니메이션 영화 도서 원작 일본 영화 영화 어린이   가족,잔잔한 분위기
하늘에서 음식이 내린다면 2,"발명가 플린트 락우드는 자신이 제작한 기계가 만들어낸 침팬새우, 악어타코, 해파리 샌드위치 등의 돌연변이 음식 괴물과 싸우게 되는데...",코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,푼수 캐릭터
앵그리 버드 2: 독수리 왕국의 침공,어제의 적군이 아군이 됐다! 버드랜드와 피그랜드를 위협하는 새로운 적이 나타날 줄이야. 악당 제타를 막기 위해 휴전을 선언한 버드와 피그 친구들. 일단 오늘은 합동 작전이다. 이글랜드의 얼음 공격을 막아라!,코미디 가족 미국 영화 코미디 영화 어린이   가족 동물 이야기,기분 좋아지는 시간 가슴 뭉클 감동 풍부한 감정 로맨스
쿵푸 팬더,평화의 계곡이 위협을 받자 게으른 팬더 포는 용의 전사로의 자신의 운명을 받아들이고 쿵푸 영웅이 되기 위한 수련을 받게 된다.,코미디 가족 미국 영화 코미디 액션 무술 영화 코미디 영화 어린이   가족,흥미진진
인어공주,"호기심 많은 인어공주 에리얼. 어느 날 위기에 처한 왕자님을 구하고 그에게 마음을 빼앗긴다. 사랑은 모든 걸 거는 것! 결국 마녀에게 목소리를 내주고 사람의 다리를 얻는데. 인어공주가 육지에서 펼치는 일생일대의 모험, 지금 시작된다!",미국 영화 인기 로맨스 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악,흥미진진
바람계곡의 나우시카,황폐한 죽음의 행성이 된 지구. 특별한 소녀 나우시카는 사람들과 힘을 합쳐 사악한 여왕의 악명 높은 군대를 막으려고 한다.,영화 일본 애니메이션 일본 영화 고전 영화 영화 어린이   가족,흥미진진
코쿠리코 언덕에서,"1964년 도쿄 올림픽 한 해 전, 모두가 낡은 것을 부수고 새것이 좋은 것이라 믿었던 시절. 하숙집 코쿠리코를 운영하는 여고생 우미와 학생신문 기자 슌, 두 사람은 유서 깊은 동아리 건물의 철거 반대운동을 함께하며 가까워진다.",학원물 애니 일본 애니메이션 드라마 장르 영화 일본 애니메이션 일본 영화 영화 어린이   가족,불길한 기운
