Title,Summary,Genre,Feature
폴 프롬 그레이스,평소 온화하고 법을 잘 지키는 그레이스. 그녀가 새 남편을 살해했다고 자백한다. 무슨 일이 있었을까. 그녀의 변호사가 숨겨진 진실을 파헤친다. 타일러 페리 감독 영화.,"미국 영화,스릴러 영화,스릴러·범죄","불길한 기운,긴장감 넘치는"
기묘한 가족,"시골 마을에 좀비가 나타났다! 반반한 외모에 말도 잘 듣는 이 '쫑비'를 집안에 들인 가족. 일확천금을 꿈꾸며, 쫑비를 이용한 회춘 비즈니스를 시작한다. 이로 인해 무지막지한(?) 혈기로 넘치기 시작한 마을. 이거 인쟈 워쩐댜?","한국 영화,호러 영화,코미디·호러,코미디,다크 코미디","황당한 이야기,색다른 이야기,흥미진진"
언니,"근무 중 일어난 사고로 교도소에 수감된 전직 경호원. 출소의 기쁨도 잠시, 하나뿐인 가족이 납치당한다. 지적 장애를 가진 여동생이 원조 교제에 끌려간 뒤 안마방에 팔려버린 것. 동생을 찾으러 나선 그녀의 가차 없는 복수가 시작된다.","한국 영화,액션 & 어드벤처",흥미진진
"리그 오브 레전드, 전설의 시작","리그 오브 레전드는 어떻게 전설이 됐을까. 무료 데모 버전으로 시작해 전 세계 모두가 열광하는 e스포츠 괴물이 될 때까지. 열성 팬들과 전문가, 개발자의 시선으로 지난 10년간의 놀라운 여정을 들여다본다.","다큐멘터리 영화,과학 & 자연 다큐멘터리,미국 영화",흥미진진
드래곤하트: 벤전스,가레스와 드라고의 대모험이 끝나고 일곱 용은 전 세계로 흩어졌다. 그중 아이스 드래곤 시베스가 머무는 왈라키아 왕국. 약탈자 무리에게 가족을 잃은 시골 소년 루카스는 복수를 위한 여정을 시작한다. 든든한 용병 검사 다리우스와 함께.,"미국 영화,액션 & 어드벤처,어드벤처,SF & 판타지,액션 SF 및 판타지 영화,판타지 영화",흥미진진
일라이,면역 관련 질병을 앓고 있는 열한 살 소년. 절박해진 부모는 아들을 데리고 외딴곳에 자리한 치료 시설을 찾는다. 하지만 뭔가 이상한 그곳. 창밖의 소녀는 누구일까.,"미국 영화,호러 영화,비명 유발·10대","등골 서늘,무서운 이야기"
"불사조, 비상하다","장애란 무엇이며, 정상이란 무엇인가. 탁월함은 어디에서 오는가. 각자의 도전을 돌아보는 패럴림픽 선수들. 한계를 넘어, 가능성을 만드는 그들의 이야기를 만난다.","다큐멘터리 영화,다큐멘터리·스포츠,영국 영화","감동,흥미진진"
판소리 복서,"판소리와 복싱을 접목해 세계를 제패하겠다던 전직 프로 복서 이병구. 현실은 폭망했으나 열정은 죽지 않았으니, 링 위에 다시 오르기 위한 싸움을 시작한다. 후유증이 날 괴롭혀도, 모두가 깔봐도, 판소리 복싱은 계속돼야 하니까!","영화·실화 바탕,한국 영화,코미디,코미디·스포츠,인디 영화","가슴 뭉클,감동"
신데렐라의 크리스마스,"못된 계모와 언니들 덕에 현대판 신데렐라의 삶을 사는 캣. 가수가 꿈이지만 현실은 놀이공원에서 요정 복장으로 캐럴을 부를 뿐. 그런데, 그녀의 진가를 알아보는 이가 나타났다. 나에게도 왕자님이? 크리스마스, 달콤한 기적이 펼쳐진다.","코미디·가족,미국 영화,청춘 영화,로맨스 영화,코미디,로맨틱 코미디,영화·어린이 & 가족,음악 & 뮤지컬,뮤지컬","푼수 캐릭터,로맨스"
공포의 침입자,"벽을 피로 물들이며 죽은 여자, 집 안을 돌아다니는 섬뜩한 형체, 그리고 무덤에서 돌아온 아이. 이 기괴한 존재가 세 집에 각각 나타나자 전문가들이 조사에 나선다. 하지만 진정한 악몽은 이제부터 시작일지니. 누구도 안전하지 못하리.","아르헨티나 영화,호러 영화,영화·호러·초자연","무서운 이야기,다크"
사도,"18세기 조선. 아버지의 따뜻한 정을 그리워하던 사도 세자, 아버지 영조의 명에 따라 뒤주에 갇힌 채 고독한 죽음을 기다린다. 정녕 나를 자식으로 생각할 순 없는 것이오?","영화·실화 바탕,시대물,한국 영화,드라마 장르 영화","다크,흥미진진"
항거:유관순 이야기,"1919년 3.1 운동 이후, 만세운동을 주도한 죄로 17세 유관순이 투옥된다. 모진 고문과 핍박에도 신념을 굽히지 않은 그녀. 수인들과 함께 옥중에서 대한독립을 외치기 시작한다. 열사의 수감 후 1년을 깊은 감동으로 그린 작품.","영화·실화 바탕,시대물,한국 영화,드라마 장르 영화,사회 이슈 드라마,인디 영화",감동
캐치 미 이프 유 캔,FBI 요원이 사기꾼 프랭크 에벡네일 주니어의 뒤를 쫓는다. 하지만 프랭크는 수사망을 교묘히 빠져나갈 뿐 아니라 그 과정을 즐긴다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄",감동
블라인드 사이드,실화를 바탕으로 한 감동적인 이야기에서는 부유한 가정에서 살게 된 집 없는 흑인 소년이 보살핌을 받게 되면서 훌륭한 풋볼선수로 거듭난다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,스포츠 드라마","가슴 뭉클,감동"
두 교황,"모두 불가능하다고 믿었다. 교황 베네딕토 16세의 자진 사임, 그 뒤를 이은 교황 프란치스코. 두 교황의 우정이 가톨릭교회의 역사를 바꾼다. 실화를 바탕으로 한 영화.","영화·실화 바탕,미국 영화,드라마 장르 영화","위트,가슴 뭉클"
먹고 기도하고 사랑하라,이혼 후 자신의 삶을 재개조하기로 생각한 리즈는 맛있는 음식과 영성 그리고 진정한 사랑을 찾아 세계 여행을 떠난다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스,인기 로맨스","감상적,로맨스"
이미테이션 게임,24시간마다 바뀌어 해독이 불가한 나치 암호. 그럼에도 반드시 풀어내라는 임무가 천재 수학자에게 떨어진다. 독일군의 총공세에 연합군이 수세에 몰린 상황. '완벽한 암호'를 해독해 수많은 목숨을 구하고 전쟁을 승리로 이끌 수 있을까.,"영화·실화 바탕,영화·도서 원작,영국 영화,드라마 장르 영화",긴장감 넘치는
양귀비 : 왕조의 여인,치명적인 매력을 지닌 양옥환. 자신의 며느리인 양옥환을 남몰래 사랑한 당나라 황제 현종. 이 두 사람의 사랑 이야기가 한 편의 대서사시처럼 펼쳐진다.,"영화·실화 바탕,시대물,중국 본토 영화,중국 영화,드라마 장르 영화",긴장감 넘치는
당갈,한때 전도유망했지만 어쩔 수 없이 꿈을 접은 전직 레슬링 선수. 뜻밖에도 두 딸에게서 희망의 빛을 발견한다. 과연 딸들은 금메달을 따서 아버지의 한을 풀어줄 수 있을까?,"영화·실화 바탕,인도 영화,힌디어 영화,발리우드 영화,드라마 장르 영화,스포츠 드라마",감동
설리: 허드슨강의 기적,"엔진 고장으로 추락하는 여객기. 절체절명의 순간에 기장은 허드슨강에 수상 착륙하기로 한다. 덕분에 탑승객 전원이 구조되지만 오히려 공청회에서 매서운 추궁을 받는 기장. 이제, 그날 그때의 결정이 최선이었음을 증명해야만 한다.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화",감동
재심,출세를 위해 맡은 사건. 파고들수록 잊고 살았던 정의감에 불을 지핀다. 억울하게 살인범이 된 청년과 무명 변호사가 진실을 향해 벌이는 사투. 진실은 거짓을 이길까.,"영화·실화 바탕,한국 영화,드라마 장르 영화,드라마 장르 영화·범죄,사회 이슈 드라마",감동
더 킹: 헨리 5세,왕이 되기를 원한 적 없는 할 왕자. 자유분방하게 살아온 그가 잉글랜드의 왕으로 즉위하며 프랑스와 전쟁을 시작한다. 그리고 그다음 상대는 성안에 있는 적들이다.,"영화·실화 바탕,미국 영화,시대물,드라마 장르 영화,드라마 장르 영화·밀리터리",감동
마약왕,"범죄자인가, 애국자인가. 뭐라 해도 상관없다. 1970년대, 보잘것없는 밀수꾼에서 아시아 최고의 마약왕이 된 이두삼. 폭력의 시대가, 생존의 야욕이 그를 괴물로 키워낸다.","영화·실화 바탕,한국 영화,드라마 장르 영화,드라마 장르 영화·범죄",폭력
머니볼,오클랜드 애슬레틱스로 최고의 선수들을 데려오기 위해 파격적인 방식을 사용한 전 운동선수였던 구단장의 실화를 그리고 있다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,스포츠 드라마","가슴 뭉클,감동"
내사랑,"한 여인이 있다. 못생기고 성치 않은 몸, 궁핍한 삶. 그러나 돈을 벌기 위해 당도한 한 남자의 집에서 기적 같은 삶을 그려간다. 훗날 화가로 명성을 떨친 그녀의 이름은 모드 루이스. 전 세계를 아름답게 물들인 로맨스 실화.","영화·실화 바탕,아일랜드 영화,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스,인기 로맨스","잔잔한 분위기,은밀한,풍부한 감정,로맨스"
행복을 찾아서,아내가 떠났다. 살던 집에서도 쫓겨났다. 벼랑 끝 인생이지만 아들을 위해서라도 포기할 수 없는 크리스. 우연히 잡은 인턴십 기회에 사활을 걸어본다. 행복을 찾아서!,"영화·실화 바탕,미국 영화,드라마 장르 영화,사회 이슈 드라마","기분 좋아지는 시간,가슴 뭉클,감동,풍부한 감정"
예수는역사다,팩트만 믿는 신문 기자 리. 어느 날 한 기독교인 덕분에 딸이 응급상황을 모면한다. 이 일로 신앙인이 된 아내. 그러나 신앙을 받아들일 수 없는 리는 신의 부재를 증명하기로 하지만 뜻밖의 혼란에 직면한다. 실화를 바탕으로 한 영화.,"영화·실화 바탕,미국 영화,드라마 장르 영화","감동,풍부한 감정"
피아니스트,"유대계 폴란드인이자 세계적인 피아니스트였던 브와디스와프 슈필만의 회고록을 바탕으로 한 작품. 2차 세계대전 당시, 나치가 활개 치던 폴란드의 바르샤바. 극도로 처참한 현실에도 삶의 끈을 놓지 않으려는 슈필만의 처절한 투쟁이 펼쳐진다.","영화·실화 바탕,프랑스 영화,드라마 장르 영화,드라마 장르 영화·밀리터리,인디 영화","폭력,다크,풍부한 감정"
사랑에 대한 모든 것,"그의 곁에는 늘 그녀가 있었다. 루게릭병에 걸린 물리학자, 스티븐 호킹. 그의 삶에 희망을 준 아내, 제인. 하지만 스티븐의 명성이 높아짐에 따라 병세도 악화되어 제인의 부담이 커져만 간다. 세계적인 물리학자와 그 동반자의 이야기.","영화·실화 바탕,미국 영화,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스,인기 로맨스","감동,풍부한 감정,로맨스"
"내 어깨 위 고양이, 밥","길고양이와 함께한 후 모든 게 달라졌다! 약물 중독과 싸우는 거리의 뮤지션. 우연히 만난 고양이와 같이 거리 공연을 시작한 후, 그의 삶에 한 줄기 햇살이 비치기 시작한다.","영화·실화 바탕,영화·도서 원작,영국 영화,드라마 장르 영화","기분 좋아지는 시간,가슴 뭉클"
나는 악마를 사랑했다,다정하고 똑똑한 그가 잔혹한 연쇄 살인마라니! 테드 번디와 사랑에 빠진 싱글 맘 리즈는 그의 범죄 사실을 수년간 믿지 못한다. 악명 높은 범죄 실화를 바탕으로 한 영화.,"영화·실화 바탕,미국 영화,드라마 장르 영화,법정 영화·드라마 장르,드라마 장르 영화·범죄,인디 영화","불길한 기운,다크"
코치 카터,학업을 더 중요시하는 켄 카터 코치는 학교 성적이 나쁘다는 이유로 무적의 고등학교 농구팀 전체를 출전 금지시켜 논란이 된다.,"영화·실화 바탕,미국 영화,드라마 장르 영화,스포츠 드라마,사회 이슈 드라마","가슴 뭉클,감동"
소셜 네트워크,데이비드 핀처가 감독한 전기 영화.?하버드대 학생에서부터 인터넷 슈퍼스타까지 페이스북 CEO 마크 주커버그의 눈부신 성장을 연대기로 그린다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화","가슴 뭉클,감동"
킹스 스피치,"왕이 마이크를 두려워한다? 왕좌를 포기한 형의 뒤를 이어 영국 국왕의 자리에 오른 조지 6세. 말을 더듬는 그에게 왕이란 부담스러운 지위일 뿐. 이런 그가 콤플렉스를 극복하고자, 언어 교정 전문가 라이오넬 로그에게 도움을 청하는데.","영화·실화 바탕,영국 영화,드라마 장르 영화","위트,가슴 뭉클,감동"
소울 서퍼,하와이의 십 대 소녀 베서니 해밀턴이 잔인한 상어의 공격으로 왼쪽 팔을 잃은 후 경쟁이 치열한 서핑의 세계로 다시 돌아온다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,스포츠 드라마","가슴 뭉클,감동"
치어댄스,"치어 댄스, 그게 뭔데? 일본 작은 마을에서 얼떨결에 시작된 고교 치어 댄스팀. 해체 위기의 실력이었지만 지옥의 훈련을 거쳐 미국 대회에 진출한다. 이렇게 된 거, 우승까지 간다! 일본 최고의 고교 치어 댄스팀 '제트'의 감동 실화.","영화·실화 바탕,청춘 영화,일본 영화,드라마 장르 영화,스포츠 드라마","기분 좋아지는 시간,감동"
하이웨이맨,"강한 의지와 집념으로 무장하고 현장으로 돌아온 전직 텍사스 레인저스. 목표는 오직 하나, 악명 높은 범죄자 보니와 클라이드를 잡아라. 실화 바탕의 범죄 드라마.","영화·실화 바탕,미국 영화,시대물,드라마 장르 영화,드라마 장르 영화·범죄","다크,긴장감 넘치는"
도가니,"철저히 묻힌 사건이 있다. 교육 현장에서 장애 아동들에게 자행된 성폭행. 피해자는 외면받고 가해자는 여전히 교단에 서는 현실. 그래서, 나는 세상에 말하기로 결심했다.","영화·실화 바탕,한국 영화,드라마 장르 영화,드라마 장르 영화·범죄,사회 이슈 드라마","폭력,긴장감 넘치는,풍부한 감정"
좋은 친구들,눈을 뗄 수 없게 만드는 이 갱스터 영화는 큰 성공을 꿈꾸지만 결국 증인 보호 프로그램에 들어가고만 현실 세계의 조직 폭력배 헨리 힐의 이야기를 다룬다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄,고전 영화,드라마 장르 영화·고전","폭력,다크,흥미진진"
티벳에서의 7년,2차 세계대전 당시 포로수용소를 탈출해 티베트로 간 주인공은 달라이 라마를 만나 우정을 나누면서 완전히 다른 인생관을 갖게 된다.,"영화·실화 바탕,미국 영화,액션 & 어드벤처,어드벤처,드라마 장르 영화","잔잔한 분위기,감동"
미라클 프롬 헤븐,"독실한 기독교 신자 크리스티. 딸이 불치병 선고를 받고, 갖은 노력에도 병이 점점 깊어지자 그녀의 세상은 무너져 내린다. 정녕 하늘은 우리를 외면하는 걸까? 어둠 속에 한 줄기 빛이 깃들듯, 과연 기적은 찾아올 것인가.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,영화·어린이 & 가족","가슴 뭉클,감동,풍부한 감정"
글러브,"대충 시간이나 때우지 뭐! 음주 폭행 물의를 일으킨 프로 야구 선수가 청각 장애 야구부 코치로 부임한다. 한데 못 듣는 아이들의 목표가 무려 전국 대회 출전이라니, 가능한 일이야? 실화를 바탕으로 한 감동 스토리, 지금 시작된다.","영화·실화 바탕,한국 영화,드라마 장르 영화,스포츠 드라마","기분 좋아지는 시간,가슴 뭉클,풍부한 감정"
바람을 길들인 풍차소년,"오랜 가뭄으로 식량난에 시달리는 말라위. 열세 살 소년 윌리엄은 과학책에서 본 내용을 토대로, 쓰레기와 고철을 이용해 풍차를 만든다. 실화를 바탕으로 한 이야기.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·정치,사회 이슈 드라마,인디 영화,영화·어린이 & 가족","은밀한,가슴 뭉클,감동"
"고산자, 대동여지도","19세기 조선, 만인을 위한 지도를 만들겠다는 일념 하나로 전국 팔도를 두 발로 답사한 지도꾼 김정호. ""길 위에는 신분도 없고, 귀천도 없다."" 하지만 지도를 백성 모두에게 전하고자 했던 그의 뜻은 곧 시대의 권력과 충돌한다.","영화·실화 바탕,시대물,한국 영화,드라마 장르 영화,사회 이슈 드라마",감동
엘리사와 마르셀라,"1901년 스페인의 갈리시아 지방, 서로 사랑하는 두 여자 엘리사와 마르셀라. 가톨릭교회가 금지하는 결혼을 하기 위해 엘리사는 남자로 위장한다. 실화에 기초한 작품.","LGBTQ 영화,영화·실화 바탕,시대물,스페인 영화,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스","관능적,은밀한,풍부한 감정,로맨스"
이오지마에서 온 편지,태평양 전쟁 당시 일본의 작은 섬 이오지마. 섬에 주둔해 있는 일본군 병사들은 승세가 없음을 알면서도 종일 참호를 파고 미군의 폭격에 대비한다. 체념만이 가득한 이곳에 새로 부임한 사령관. 열악한 상황에도 희망을 놓지 않으려 애쓴다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·밀리터리","폭력,다크"
"메리, 퀸 오브 스코틀랜드","두 여왕이 공존할 수 있을까? 스코틀랜드 여왕 메리와 잉글랜드 여왕 엘리자베스. 한쪽은 가톨릭교, 한쪽은 개신교. 한쪽은 세 번의 결혼을, 한쪽은 국가와의 결혼을 했다. 강한 두 여성이 맞붙었다. 하나의 종교, 하나의 왕관을 위해.","영화·실화 바탕,시대물,영화·도서 원작,영국 영화,드라마 장르 영화","폭력,다크"
사라진 소녀들,그녀의 딸이 사라졌다. 누구도 관심을 두지 않는다. 진실을 찾으려는 어머니의 처절한 싸움. 그와 더불어 풀리지 않은 살인 사건들이 드러난다. 실화에 기반한 이야기.,"영화·실화 바탕,미국 영화,영화·도서 원작,미스터리,드라마 장르 영화,드라마 장르 영화·범죄",다크
폭스캐처,"평생 서로를 독려하고 경쟁하며 레슬링 선수 생활을 해 온 두 형제. 올림픽 출전을 준비하는 이들 앞에 훈련 비용을 전액 지원하겠다는 백만장자가 나타난다. 그가 내민 것은 과연, 두번 다시 없을 절호의 기회일까. 실화가 바탕인 작품.","영화·실화 바탕,미국 영화,드라마 장르 영화,스포츠 드라마","불길한 기운,잔잔한 분위기"
이브 생로랑,"프랑스 패션을 대표하는 크리스챤 디올에서 수석 디자이너가 된 이브 생로랑. 주체할 수 없는 재능 때문에, 혹은 세간의 관심이 쏠렸다는 부담감에 극도로 예민해진다. 그런 그에게 한 남자가 다가오는데. 미래를 함께 일구자는 제안과 함께.","LGBTQ 영화,영화·실화 바탕,영화·도서 원작,프랑스 영화,드라마 장르 영화",은밀한
그들이 아버지를 죽였다,어느 날 갑자기 시작된 크메르 루주의 공포정치. 다섯 살 캄보디아 소녀 로웅은 살아남기 위한 고난의 여정을 떠난다. 죽음의 한가운데를 맨발로 헤쳐간 생존자의 이야기.,"영화·실화 바탕,미국 영화,드라마 장르 영화,드라마 장르 영화·밀리터리","다크,풍부한 감정"
레전드,"1960년대 런던. 피도 눈물도 없이 지하 세계를 휘젓는 쌍둥이가 있다. 조여오는 수사망을 번번이 피해 가고, 방해되는 인물은 가차 없이 제거하는 이들. 두 배 더 강하게, 두 배 더 화끈하게. 런던을 접수한 전설의 갱스터 스토리.","영화·실화 바탕,영화·도서 원작,영국 영화,드라마 장르 영화,드라마 장르 영화·범죄","다크,풍부한 감정"
킹 코브라,게이 포르노 제작의 베테랑 스티븐은 자신이 키운 미성년 포르노 배우 브렌트 코리건을 두 명의 경쟁 제작자에게 빼앗기지 않으려 치열히 싸우다가 비극적 결말을 맞는다.,"LGBTQ 영화,영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄,인디 영화","다크,풍부한 감정"
마우트하우센의 사진사,"강제 수용소에 수감된 포로. 수용소의 내사를 기록하는 사진사로 노역하던 중, 나치의 만행이 고스란히 담긴 필름을 발견한다. 그리고 결심한다. 죽는다 하더라도 필름을 세상에 내보내기로. 지옥의 참상을 고발하기로. 실화가 바탕인 작품.","영화·실화 바탕,스페인 영화,드라마 장르 영화,드라마 장르 영화·정치,드라마 장르 영화·밀리터리","긴장감 넘치는,풍부한 감정"
골든 에이지,"엘리자베스 여왕은 외세의 침공과 반역, 배신에 맞서 마음을 다잡으면서 영웅적인 모험가 월터 라일리 경의 사랑을 갈망한다.","영화·실화 바탕,시대물,영국 영화,드라마 장르 영화,드라마 장르 영화·정치,드라마 장르 영화·밀리터리","긴장감 넘치는,풍부한 감정"
우먼 인 골드,오스트리아의 모나리자라 불리는 구스타프 클림트의 초상화. 이 명작을 자신에게 반환하라는 유대인 노부인이 나타난다. 나치를 피해 유럽을 떠나온 지 어느덧 60여 년. 빼앗긴 과거를 되찾기 위한 부인의 용기 있는 외침이 시작된다.,"영화·실화 바탕,영국 영화,드라마 장르 영화,사회 이슈 드라마","감동,풍부한 감정"
우리가 꿈꾸는 기적: 인빅터스,"남아공의 첫 흑인 대통령 넬슨 만델라. 여전히 만연한 인종 간 갈등을 해소하기 위해 국가대표 럭비팀에 제안을 한다. 바로 1995년 럭비 월드컵에서 우승해 달라는 것. 모두가 불가능하다고 여긴 기적, 역사를 바꾸는 경기가 시작된다.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,스포츠 드라마,드라마 장르 영화·정치,사회 이슈 드라마",감동
마틸다: 황제의 연인,"로마노프 왕조의 끝 무렵. 황태자와 사랑에 빠진 황실 발레리나 마틸다. 황태자는 결혼 약속이 담긴 편지를 건네지만, 황가는 두 사람의 관계에 반대하며 마틸다를 협박한다. 허락받지 못한, 러시아 왕조의 마지막 사랑이 뜨겁게 타오른다.","영화·실화 바탕,시대물,러시아 영화,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스",로맨스
모터싸이클 다이어리,"23세의 체 게바라는 친구 알베르토와 함께 오토바이를 타고 남미 전역을 누비고, 이 여행을 통해 미래의 혁명적 정치 신념을 다지게 된다.","영화·실화 바탕,영화·도서 원작,아르헨티나 영화,드라마 장르 영화,사회 이슈 드라마,인디 영화","감동,풍부한 감정"
잃어버린 도시Z,"1900년대 초, 영국 탐험가 퍼시에게 들려온 믿기 힘든 이야기. 아마존 정글 어딘가에 알려지지 않은 문명 도시가 있다는 것. 아무도 본 적 없는, 어쩌면 존재하지 않는 도시. 미지의 그곳을 향해 퍼시가 험난한 여정을 시작한다.","영화·실화 바탕,미국 영화,영화·도서 원작,액션 & 어드벤처,어드벤처,드라마 장르 영화",감동
눈물방울,대학 진학을 앞둔 시엘로는 인터넷을 통해 나이 차가 나는 '오빠'와 알게 된다. 혼자만의 사랑에 빠진 소녀는 집착과 거식증에 사로잡힌다. 실화를 바탕으로 한 영화.,"영화·실화 바탕,영화·도서 원작,아르헨티나 영화,드라마 장르 영화",다크
로우리스,실화를 바탕으로 한 이 액션 영화는 금주법 시행 시대에 밀주 사업으로 전설이 된 버지니아 주의 주류 밀매업자 본두란 형제의 이야기를 다룬다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄",폭력
링컨,"미대륙을 갈라놓은 비극, 남북전쟁. 당시 대통령이었던 링컨에게 역사를 뒤바꿀 선택이 주어진다. 전쟁 종결과 노예제도 폐지 중 어느 쪽이 우선인가. 장차 조국과 인류의 명운을 좌우할 결단을 내려야 한다. 스티븐 스필버그 감독 작품.","영화·실화 바탕,미국 영화,시대물,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·정치,드라마 장르 영화·밀리터리,사회 이슈 드라마",풍부한 감정
처음 만나는 자유,질병을 진단받고 정신병원에 입원한 수잔나 케이슨은 진짜 내면세계에 갇혀 사는 이들의 비틀린 세상을 경험한다.,"영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화","은밀한,다크"
블랙 매스,"악명높은 마피아 두목의 진짜 이야기가 시작된다! FBI에 정보를 주는 대가로 보호를 받으며 승승장구하는 화이티 벌저. 브레이크 없는 그의 범죄, 그 끝은 어디인가.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄","은밀한,다크"
홀딩 더 맨,1970년대 호주에서 10대 소년 2명이 서로 사랑에 빠진다. 여러 가지 장애물을 극복하며 15년간 관계를 이어온 두 사람에게 새로운 위기가 찾아온다.,"LGBTQ 영화,영화·실화 바탕,영화·도서 원작,호주 영화,드라마 장르 영화,로맨스 영화,드라마 장르 영화·로맨스","풍부한 감정,로맨스"
화이트 크로우,"냉전이 한창이던 1961년. 한 발레단원이 소련을 떠나 파리를 방문한다. 새로운 문화와 예술에 완전히 매료된 남자. 하지만 그로 인해 인생에 커다란 위기가 찾아오고 만다. 전설의 발레리노, 루돌프 누레예프의 실화를 담은 영화.","LGBTQ 영화,영화·실화 바탕,영화·도서 원작,영국 영화,드라마 장르 영화,드라마 장르 영화·정치","풍부한 감정,로맨스"
브라이언 뱅크스,"성폭행 위증으로 억울하게 감옥살이를 한 미식축구 선수. 출소 후 전자발찌라는 또 다른 족쇄를 차게 된다. 공원과 학교 접근 금지, 취업은 번번이 퇴짜. 이대로 삶을 포기할 수 없어, 그가 결백을 증명할 새로운 증거를 찾아 나선다.","영화·실화 바탕,미국 영화,드라마 장르 영화,드라마 장르 영화·범죄,스포츠 드라마,사회 이슈 드라마","기분 좋아지는 시간,감동"
게임 체인저,"전직 풋볼 선수들의 뇌에서 반복된 뇌진탕의 흔적을 발견, 긴 싸움을 시작한 병리학자의 실화. 진실을 알리려는 남자와 진실을 막으려는 풋볼 연맹. 승자는 과연 누구인가.","영화·실화 바탕,미국 영화,드라마 장르 영화,스포츠 드라마","기분 좋아지는 시간,감동"
리파겐,"실화를 바탕으로 한 이 영화에서는 2차 대전 중, 숨어 있는 유대인들을 갈취하고 수백 명을 죽음의 수용소로 팔아넘긴 네덜란드의 전범, 안드레스 리파겐의 일생을 다룬다.","영화·실화 바탕,네덜란드 영화,드라마 장르 영화,드라마 장르 영화·밀리터리","기분 좋아지는 시간,감동"
블로우,"가난뱅이로 살기 싫어 친구와 함께 캘리포니아로 간 조지. 일은 하기 싫고 돈은 벌고 싶은 그가 결국 발을 들인 곳은 마약의 세계. 마약상으로 입지를 넓혀가며 완벽한 삶을 살던 어느 날, 그에게 시련이 찾아들기 시작한다.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·범죄",흥미진진
죽음의 연주,"이보다 가혹한 운명이 있을까. 수용소로 끌려온 유대인 가수, 가스실로 가는 죽음의 행진이 이어지는 곳에서 나치를 위해 노래해야 한다. 살 수 없는 세상에서 살아남기 위해.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화","다크,풍부한 감정"
트럼보,"급진적인 정치 성향 때문에 할리우드 블랙리스트에 오른 시나리오 작가. 승승장구하던 그의 삶은 한순간에 절망의 구렁텅이에 빠지고 만다. 그러나 신념은 강철보다 단단하기에, 그는 유령작가가 된다. 그리고 세상을 향해 글을 쓰기 시작한다.","영화·실화 바탕,미국 영화,영화·도서 원작,드라마 장르 영화,드라마 장르 영화·정치,쇼비즈 드라마,사회 이슈 드라마,인디 영화","위트,감동"
티샷: 골프 여제 에리야,"태국의 골프 여제, 에리야 쭈타누깐. 어려서부터 특출난 재능을 보인 그녀는 아버지 밑에서 혹독하게 훈련한 후 LPGA 우승을 거머쥐었다. 골프계를 뒤흔들며 세계 최고의 선수로 발돋움한 에리야의 도전과 삶을 담아낸 전기 영화.","영화·실화 바탕,태국 영화,드라마 장르 영화,스포츠 드라마,영화·어린이 & 가족","가슴 뭉클,감동"
사랑의 기술,공산당 치하의 폴란드. 부인과 의사이자 성(性) 과학자인 당돌한 여성이 금기에 맞선다. 폴란드인들의 성생활을 180도 바꿔 놓을 그녀의 책. 과연 세상의 빛을 볼 수 있을까?,"영화·실화 바탕,영화·도서 원작,폴란드 영화,드라마 장르 영화,사회 이슈 드라마","관능적,감동"
레지스탕스 뱅커,"자신의 미래도, 가족의 생명도, 나치와의 전쟁에 모두 걸었다. 비밀리에 지하 은행을 만들어 레지스탕스 지원에 나선 네덜란드 은행가. 그의 위험한 작전은 성공할까.","영화·실화 바탕,네덜란드 영화,드라마 장르 영화,드라마 장르 영화·정치,드라마 장르 영화·밀리터리","긴장감 넘치는,풍부한 감정"
